by	Irr	Irr
a	Irr	Irr
work	Irr	Irr
colleague	Irr	Irr
,	Irr	Irr
official	Irr	Irr
say	Irr	Irr
on	Irr	Irr
Tuesday	Irr	Irr
,	Irr	Irr
in	Irr	Irr
what	Irr	Irr
be	Irr	Irr
believe	Irr	Irr
to	Irr	Irr
be	Irr	Irr
the	Irr	Irr
first	Irr	Irr
human	Irr	Irr
transmission	Irr	Irr
in	Irr	Irr
Europe	Irr	Irr
.	Irr	Irr

A	Irr	Irr
man	Irr	Irr
from	Irr	Irr
New	Irr	Irr
York	Irr	Irr
have	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
the	Irr	Irr
,	Irr	Irr
accord	Irr	Irr
to	Irr	Irr
New	Irr	Irr
York	Irr	Irr
Governor	Irr	Irr
Andrew	Irr	Irr
Cuomo	Irr	Irr
.	Irr	Irr

Would	Irr	Irr
you	Irr	Irr
show	Irr	Irr
me	Irr	Irr
medical	Irr	Irr
evidence	Irr	Irr
for	Irr	Irr
your	Irr	Irr
say	Irr	Irr
``	Irr	Irr
the	Irr	Irr
test	P-Yes	P-No
be	Irr	Irr
too	Irr	Irr
late	Irr	Irr
''	Irr	Irr
?	Irr	Irr
He	Irr	Irr
be	Irr	Irr
already	Irr	Irr
hospitalize	Irr	Irr
and	Irr	Irr
treat	Irr	Irr
for	Irr	Irr
pneumonia	Irr	Irr
before	Irr	Irr
he	Irr	Irr
be	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
and	Irr	Irr
there	Irr	Irr
be	Irr	Irr
no	Irr	Irr
silver	Irr	Irr
bullet	Irr	Irr
nor	Irr	Irr
specific	Irr	Irr
treatment	Irr	Irr
for	Irr	Irr
covid-19	Irr	Irr
.	Irr	Irr
The	Irr	Irr
test	P-Yes	P-No
be	Irr	Irr
not	Irr	Irr
a	Irr	Irr
essential	Irr	Irr
problem	Irr	Irr
for	Irr	Irr
it	Irr	Irr
treatment	Irr	Irr
.	Irr	Irr

A	Irr	Irr
big	Irr	Irr
shoutout	Irr	Irr
to	Irr	Irr
Clinton	Irr	Irr
St.	Irr	Irr
for	Irr	Irr
deliver	Irr	Irr
my	Irr	Irr
med	Irr	Irr
when	Irr	Irr
I	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
!	Irr	Irr
Thank	Irr	Irr
you	Irr	Irr
for	Irr	Irr
keep	Irr	Irr
our	Irr	Irr
neighborhood	Irr	Irr
safe	Irr	Irr
and	Irr	Irr
healthy	Irr	Irr
!	Irr	Irr

Bipartisan	Irr	Irr
good	Irr	Irr
wish	Irr	Irr
to	Irr	Irr
the	Irr	Irr
U.S	Irr	Irr
.	Irr	Irr
Senators	Irr	Irr
who	Irr	Irr
be	Irr	Irr
in	Irr	Irr
quarantine	Irr	Irr
or	Irr	Irr
who	Irr	Irr
have	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
(	Irr	Irr
Rand	Irr	Irr
Paul	Irr	Irr
)	Irr	Irr
.We	Irr	Irr
may	Irr	Irr
differ	Irr	Irr
on	Irr	Irr
so	Irr	Irr
much	Irr	Irr
,	Irr	Irr
but	Irr	Irr
I	Irr	Irr
hope	Irr	Irr
you	Irr	Irr
will	Irr	Irr
still	Irr	Irr
be	Irr	Irr
able	Irr	Irr
to	Irr	Irr
serve	Irr	Irr
Americans	Irr	Irr
in	Irr	Irr
this	Irr	Irr
dark	Irr	Irr
time	Irr	Irr
and	Irr	Irr
provide	Irr	Irr
relief	Irr	Irr
to	Irr	Irr
our	Irr	Irr
worker	Irr	Irr
nationwide	Irr	Irr
.	Irr	Irr

A	Irr	Irr
Veteran	Irr	Irr
inpatient	Irr	Irr
presumptively	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
Coronavirus	Irr	Irr
(	Irr	Irr
COVID-19	Irr	Irr
)	Irr	Irr
on	Irr	Irr
March	Irr	Irr
at	Irr	Irr
the	Irr	Irr
Southern	Irr	Irr
Arizona	Irr	Irr
VA	Irr	Irr
Health	Irr	Irr
Care	Irr	Irr
System	Irr	Irr
.	Irr	Irr
The	Irr	Irr
facility	Irr	Irr
be	Irr	Irr
await	Irr	Irr
confirmatory	Irr	Irr
test	P-Yes	P-No
from	Irr	Irr
the	Irr	Irr
Centers	Irr	Irr
for	Irr	Irr
Disease	Irr	Irr
Control	Irr	Irr
.	Irr	Irr

We	Irr	Irr
be	Irr	Irr
reel	Irr	Irr
from	Irr	Irr
this	Irr	Irr
daily	Irr	Irr
dizzy	Irr	Irr
barrage	Irr	Irr
of	Irr	Irr
grow	Irr	Irr
number	Irr	Irr
and	Irr	Irr
new	Irr	Irr
decree	Irr	Irr
:	Irr	Irr
say	Irr	Irr
have	Irr	Irr
die	D-No	D-No
but	Irr	Irr
lockdown	Irr	Irr
can	Irr	Irr
work	Irr	Irr

She	Irr	Irr
die	D-No	D-No
co	Irr	Irr
everyone	Irr	Irr
focus	Irr	Irr
on	Irr	Irr
confirm	Irr	Irr
if	Irr	Irr
it	Irr	Irr
be	Irr	Irr
COVID-19	Irr	Irr
and	Irr	Irr
no	Irr	Irr
one	Irr	Irr
bother	Irr	Irr
to	Irr	Irr
at	Irr	Irr
least	Irr	Irr
give	Irr	Irr
her	Irr	Irr
something	Irr	Irr
for	Irr	Irr
her	Irr	Irr
pain.She	Irr	Irr
die	D-No	D-No
because	Irr	Irr
she	Irr	Irr
be	Irr	Irr
neglect	Irr	Irr
!	Irr	Irr
!	Irr	Irr

one	Irr	Irr
of	Irr	Irr
my	Irr	Irr
friend/coworker	Irr	Irr
be	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
covid19	Irr	Irr
and	Irr	Irr
be	Irr	Irr
now	Irr	Irr
in	Irr	Irr
ICU	Irr	Irr
this	Irr	Irr
shit	Irr	Irr
be	Irr	Irr
scary	Irr	Irr
af	Irr	Irr

One	Irr	Irr
of	Irr	Irr
my	Irr	Irr
mom	Irr	Irr
friend	Irr	Irr
who	Irr	Irr
always	Irr	Irr
walk	Irr	Irr
with	Irr	Irr
u	Irr	Irr
for	Irr	Irr
the	Irr	Irr
Breast	Irr	Irr
Cancer	Irr	Irr
Walk	Irr	Irr
die	D-Yes	D-No
of	Irr	Irr
Covid-19	Irr	Irr
today	Irr	Irr
.	Irr	Irr
This	Irr	Irr
shit	Irr	Irr
trash	Irr	Irr

Tragic	Irr	Irr
news	Irr	Irr
.	Irr	Irr
Dharavi	Irr	Irr
patient	Irr	Irr
who	Irr	Irr
have	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
have	Irr	Irr
just	Irr	Irr
pass	D-Yes	D-Yes
away	D-Yes	D-Yes
in	Irr	Irr
Mumbai	Irr	Irr
.	Irr	Irr
He	Irr	Irr
pass	D-Yes	D-Yes
away	D-Yes	D-Yes
while	Irr	Irr
he	Irr	Irr
be	Irr	Irr
be	Irr	Irr
transfer	Irr	Irr
from	Irr	Irr
Sion	Irr	Irr
Hospital	Irr	Irr
to	Irr	Irr
Kasturba	Irr	Irr
Hospital	Irr	Irr
in	Irr	Irr
the	Irr	Irr
city	Irr	Irr
.	Irr	Irr
More	Irr	Irr
detail	Irr	Irr
be	Irr	Irr
await	Irr	Irr
.	Irr	Irr
Rest	Irr	Irr
in	Irr	Irr
Peace	Irr	Irr
.	Irr	Irr

By	Irr	Irr
the	Irr	Irr
end	Irr	Irr
of	Irr	Irr
Tuesday	Irr	Irr
:	Irr	Irr
-The	Irr	Irr
overall	Irr	Irr
confirm	Irr	Irr
case	Irr	Irr
of	Irr	Irr
COVID-19	Irr	Irr
on	Irr	Irr
the	Irr	Irr
Chinese	Irr	Irr
mainland	Irr	Irr
have	Irr	Irr
reach	Irr	Irr
-29,745	Irr	Irr
people	Irr	Irr
have	Irr	Irr
be	Irr	Irr
discharge	Irr	Irr
from	Irr	Irr
hospital	Irr	Irr
after	Irr	Irr
recovery-2,715	Irr	Irr
people	Irr	Irr
have	Irr	Irr
die	D-No	D-No
of	Irr	Irr
the	Irr	Irr
disease	Irr	Irr

Originally	Irr	Irr
,	Irr	Irr
the	Irr	Irr
March	Irr	Irr
order	Irr	Irr
apply	Irr	Irr
only	Irr	Irr
to	Irr	Irr
those	Irr	Irr
county	Irr	Irr
where	Irr	Irr
individual	Irr	Irr
have	Irr	Irr
test	P-No	P-Yes
positive	P-No	P-Yes
for	Irr	Irr
COVID-19	Irr	Irr
.	Irr	Irr
There	Irr	Irr
be	Irr	Irr
county	Irr	Irr
that	Irr	Irr
meet	Irr	Irr
that	Irr	Irr
criterion	Irr	Irr
when	Irr	Irr
the	Irr	Irr
order	Irr	Irr
be	Irr	Irr
issue	Irr	Irr
.	Irr	Irr
There	Irr	Irr
be	Irr	Irr
now	Irr	Irr
county	Irr	Irr
with	Irr	Irr
positive	P-No	P-Yes
test	P-No	P-Yes
.	Irr	Irr

Washington	Irr	Irr
state	Irr	Irr
authority	Irr	Irr
report	Irr	Irr
new	Irr	Irr
coronavirus	Irr	Irr
death	D-No	D-No
,	Irr	Irr
bring	Irr	Irr
total	Irr	Irr
here	Irr	Irr
to	Irr	Irr
at	Irr	Irr
least	Irr	Irr
.	Irr	Irr
Public	Irr	Irr
Health	Irr	Irr
Seattle	Irr	Irr
&	Irr	Irr
amp	Irr	Irr
;	Irr	Irr
King	Irr	Irr
County	Irr	Irr
say	Irr	Irr
official	Irr	Irr
be	Irr	Irr
work	Irr	Irr
w/10	Irr	Irr
long-term	Irr	Irr
care	Irr	Irr
facility	Irr	Irr
where	Irr	Irr
residents/employees	Irr	Irr
have	Irr	Irr
test	P-No	P-Yes
positive	P-No	P-Yes
for	Irr	Irr
COVID-19	Irr	Irr

CORONAVIRUS	Irr	Irr
URGENT	Irr	Irr
UPDATE	Irr	Irr
FROM	Irr	Irr
CROWN	Irr	Irr
PRINCESS	Irr	Irr
CRUISE	Irr	Irr
SHIP	Irr	Irr
COUPLE	Irr	Irr
!	Irr	Irr
!	Irr	Irr
via	Irr	Irr
one	Irr	Irr
lady	Irr	Irr
have	Irr	Irr
be	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
thee	Irr	Irr
the	Irr	Irr
corona	Irr	Irr
virus	Irr	Irr
be	Irr	Irr
be	Irr	Irr
separate	Irr	Irr
from	Irr	Irr
her	Irr	Irr
husband	Irr	Irr
and	Irr	Irr
send	Irr	Irr
to	Irr	Irr
Fukushima	Irr	Irr
.	Irr	Irr
This	Irr	Irr
be	Irr	Irr
heartbreaking	Irr	Irr
I	Irr	Irr
pray	Irr	Irr
she	Irr	Irr
get	Irr	Irr
better	Irr	Irr
.	Irr	Irr

Prince	Irr	Irr
Charles	Irr	Irr
Has	Irr	Irr
Tested	Irr	Irr
Positive	P-Yes	P-Yes
for	Irr	Irr
the	Irr	Irr
Coronavirus	Irr	Irr

My	Irr	Irr
brother	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
COVID-19	Irr	Irr
.	Irr	Irr
I	Irr	Irr
want	Irr	Irr
to	Irr	Irr
thank	Irr	Irr
all	Irr	Irr
of	Irr	Irr
the	Irr	Irr
gaming	Irr	Irr
,	Irr	Irr
BBQ	Irr	Irr
,	Irr	Irr
wine	Irr	Irr
,	Irr	Irr
sport	Irr	Irr
and	Irr	Irr
movie	Irr	Irr
enthusiast	Irr	Irr
and	Irr	Irr
podcasters	Irr	Irr
for	Irr	Irr
give	Irr	Irr
me	Irr	Irr
distraction	Irr	Irr
during	Irr	Irr
this	Irr	Irr
time	Irr	Irr
.	Irr	Irr

Boris	Irr	Irr
Johnson	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
COVID-19	Irr	Irr
....	Irr	Irr
dont	Irr	Irr
buy	Irr	Irr
it	Irr	Irr
he	Irr	Irr
just	Irr	Irr
want	Irr	Irr
two	Irr	Irr
week	Irr	Irr
off	Irr	Irr
!	Irr	Irr
&	Irr	Irr
amp	Irr	Irr
;	Irr	Irr
someone	Irr	Irr
else	Irr	Irr
to	Irr	Irr
blame	Irr	Irr
!	Irr	Irr

My	Irr	Irr
FL	Irr	Irr
friend	Irr	Irr
who	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
COVID-19	Irr	Irr
be	Irr	Irr
out	Irr	Irr
of	Irr	Irr
the	Irr	Irr
hospital	Irr	Irr
now	Irr	Irr
and	Irr	Irr
currently	Irr	Irr
finish	Irr	Irr
his	Irr	Irr
recovering	Irr	Irr
and	Irr	Irr
quarantine	Irr	Irr
at	Irr	Irr
home	Irr	Irr

people	Irr	Irr
have	Irr	Irr
die	D-No	D-No
so	Irr	Irr
far	Irr	Irr
in	Irr	Irr
Italy	Irr	Irr
and	Irr	Irr
people	Irr	Irr
like	Irr	Irr
this	Irr	Irr
thank	Irr	Irr
the	Irr	Irr
coronavirus	Irr	Irr
be	Irr	Irr
the	Irr	Irr
worst	Irr	Irr
,	Irr	Irr
it	Irr	Irr
's	Irr	Irr
ironic	Irr	Irr
that	Irr	Irr
they	Irr	Irr
come	Irr	Irr
from	Irr	Irr
country	Irr	Irr
like	Irr	Irr
Jamaica	Irr	Irr
,	Irr	Irr
Brazil	Irr	Irr
,	Irr	Irr
Spain	Irr	Irr
...	Irr	Irr
third	Irr	Irr
world	Irr	Irr
country	Irr	Irr
without	Irr	Irr
hygiene	Irr	Irr
rule	Irr	Irr
but	Irr	Irr
wait	Irr	Irr
for	Irr	Irr
the	Irr	Irr
karma	Irr	Irr
to	Irr	Irr
come	Irr	Irr
for	Irr	Irr
you	Irr	Irr
,	Irr	Irr
wait	Irr	Irr
...	Irr	Irr

WSJ	Irr	Irr
report	Irr	Irr
say	Irr	Irr
more	Irr	Irr
than	Irr	Irr
nursing	Irr	Irr
home	Irr	Irr
resident	Irr	Irr
have	Irr	Irr
die	D-No	D-No
of	Irr	Irr
COVID-19	Irr	Irr
.	Irr	Irr
Fearing	Irr	Irr
a	Irr	Irr
flood	Irr	Irr
of	Irr	Irr
lawsuit	Irr	Irr
,	Irr	Irr
nurse	Irr	Irr
home	Irr	Irr
and	Irr	Irr
other	Irr	Irr
health	Irr	Irr
care	Irr	Irr
facility	Irr	Irr
have	Irr	Irr
be	Irr	Irr
seek	Irr	Irr
,	Irr	Irr
and	Irr	Irr
gaining	Irr	Irr
,	Irr	Irr
temporary	Irr	Irr
immunity	Irr	Irr
from	Irr	Irr
potential	Irr	Irr
civil	Irr	Irr
suit	Irr	Irr
in	Irr	Irr
several	Irr	Irr
state	Irr	Irr

Coalition	Irr	Irr
Servicemembers	Irr	Irr
Tested	Irr	Irr
Positive	P-Yes	P-Yes
for	Irr	Irr
COVID-19	Irr	Irr
in	Irr	Irr
Afghanistan	Irr	Irr
Read	Irr	Irr
more	Irr	Irr
:	Irr	Irr

in	Irr	Irr
:	Irr	Irr
''	Irr	Irr
a	Irr	Irr
of	Irr	Irr
today	Irr	Irr
at	Irr	Irr
least	Irr	Irr
in	Irr	Irr
medical	Irr	Irr
staff	Irr	Irr
test	P-No	P-Yes
positive	P-No	P-Yes
of	Irr	Irr
the	Irr	Irr
&	Irr	Irr
amp	Irr	Irr
;	Irr	Irr
die	D-No	D-No
.	Irr	Irr
this	Irr	Irr
number	Irr	Irr
be	Irr	Irr
very	Irr	Irr
likely	Irr	Irr
to	Irr	Irr
rise	Irr	Irr
in	Irr	Irr
shortage	Irr	Irr
of	Irr	Irr
protection	Irr	Irr
.	Irr	Irr
``	Irr	Irr
Iran	Irr	Irr
Health	Irr	Irr
Minister	Irr	Irr
recently	Irr	Irr
blame	Irr	Irr
other	Irr	Irr
part	Irr	Irr
of	Irr	Irr
Rouhani	Irr	Irr
's	Irr	Irr
admin	Irr	Irr
for	Irr	Irr
the	Irr	Irr
shortage	Irr	Irr
of	Irr	Irr
protection	Irr	Irr
gear	Irr	Irr
.	Irr	Irr

In	Irr	Irr
the	Irr	Irr
US	Irr	Irr
more	Irr	Irr
people	Irr	Irr
die	D-No	D-No
in	Irr	Irr
ICE	Irr	Irr
detention	Irr	Irr
than	Irr	Irr
of	Irr	Irr
the	Irr	Irr
coronavirus	Irr	Irr

Nigerians	Irr	Irr
in	Irr	Irr
diaspora	Irr	Irr
who	Irr	Irr
die	D-No	D-No
of	Irr	Irr
Covid19.May	Irr	Irr
their	Irr	Irr
soul	Irr	Irr
rest	Irr	Irr
in	Irr	Irr
peace	Irr	Irr

Woman	Irr	Irr
who	Irr	Irr
go	Irr	Irr
to	Irr	Irr
hospital	Irr	Irr
twice	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
the	Irr	Irr
coronavirus.Open	Irr	Irr
the	Irr	Irr
story	Irr	Irr
for	Irr	Irr
more	Irr	Irr
.	Irr	Irr

Flu	Irr	Irr
test	P-No	P-No
be	Irr	Irr
positive	P-No	P-No
for	Irr	Irr
me	Irr	Irr
with	Irr	Irr
these	Irr	Irr
symptom	Irr	Irr
this	Irr	Irr
week	Irr	Irr
.	Irr	Irr
Nobody	Irr	Irr
even	Irr	Irr
mention	Irr	Irr
corona	Irr	Irr
virus	Irr	Irr
at	Irr	Irr
the	Irr	Irr
dr.	Irr	Irr
No	Irr	Irr
question	Irr	Irr
about	Irr	Irr
where	Irr	Irr
Ive	Irr	Irr
be	Irr	Irr
.	Irr	Irr
Still	Irr	Irr
wonder	Irr	Irr
if	Irr	Irr
a	Irr	Irr
positive	P-No	P-No
flu	Irr	Irr
test	P-No	P-No
mean	Irr	Irr
you	Irr	Irr
dont	Irr	Irr
have	Irr	Irr
corona	Irr	Irr
for	Irr	Irr
sure	Irr	Irr

A	Irr	Irr
Wellesley	Irr	Irr
resident	Irr	Irr
who	Irr	Irr
have	Irr	Irr
child	Irr	Irr
who	Irr	Irr
attend	Irr	Irr
Upham	Irr	Irr
Elementary	Irr	Irr
School	Irr	Irr
and	Irr	Irr
Wellesley	Irr	Irr
Middle	Irr	Irr
School	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
COVID-19	Irr	Irr
,	Irr	Irr
school	Irr	Irr
official	Irr	Irr
say	Irr	Irr

Three-year-old	Irr	Irr
baby	Irr	Irr
,	Irr	Irr
who	Irr	Irr
come	Irr	Irr
from	Irr	Irr
Italy	Irr	Irr
,	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
in	Irr	Irr
Kochi	Irr	Irr
,	Irr	Irr
take	Irr	Irr
the	Irr	Irr
number	Irr	Irr
of	Irr	Irr
people	Irr	Irr
afflict	Irr	Irr
with	Irr	Irr
Corona	Irr	Irr
in	Irr	Irr
Kerala	Irr	Irr
to	Irr	Irr
six	Irr	Irr
.	Irr	Irr

The	Irr	Irr
first	Irr	Irr
Vermont	Irr	Irr
inmate	Irr	Irr
to	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
the	Irr	Irr
coronavirus	Irr	Irr
be	Irr	Irr
a	Irr	Irr
prisoner	Irr	Irr
at	Irr	Irr
the	Irr	Irr
Northwest	Irr	Irr
State	Irr	Irr
Correctional	Irr	Irr
Facility	Irr	Irr
,	Irr	Irr
where	Irr	Irr
three	Irr	Irr
staff	Irr	Irr
member	Irr	Irr
have	Irr	Irr
already	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
.	Irr	Irr
say	Irr	Irr
all	Irr	Irr
staff	Irr	Irr
and	Irr	Irr
inmates	Irr	Irr
there	Irr	Irr
will	Irr	Irr
be	Irr	Irr
test	P-Yes	P-No
.	Irr	Irr

Three	Irr	Irr
more	Irr	Irr
Diamond	Irr	Irr
Princess	Irr	Irr
evacuees	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
coronavirus	Irr	Irr
via	Irr	Irr

Update	Irr	Irr
:	Irr	Irr
A	Irr	Irr
Cook	Irr	Irr
County	Irr	Irr
Jail	Irr	Irr
detainee	Irr	Irr
have	Irr	Irr
die	D-Yes	D-No
of	Irr	Irr
coronavirus	Irr	Irr
,	Irr	Irr
the	Irr	Irr
sheriff	Irr	Irr
office	Irr	Irr
confirm	Irr	Irr
.	Irr	Irr

Haaaah	Irr	Irr
...	Irr	Irr
bby	Irr	Irr
I	Irr	Irr
frgt	Irr	Irr
to	Irr	Irr
tell	Irr	Irr
u	Irr	Irr
...	Irr	Irr
I	Irr	Irr
be	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
coronavirus	Irr	Irr
couple	Irr	Irr
of	Irr	Irr
day	Irr	Irr
ago	Irr	Irr

Two	Irr	Irr
Hawaii	Irr	Irr
National	Irr	Irr
Guardsmen	Irr	Irr
Test	P-Yes	P-Yes
Positive	P-Yes	P-Yes
for	Irr	Irr
COVID-19	Irr	Irr

First	Irr	Irr
woman	Irr	Irr
diagnose	Irr	Irr
with	Irr	Irr
COVID-19	Irr	Irr
die	D-No	D-No
of	Irr	Irr
ruptured	Irr	Irr
heart	Irr	Irr
per	Irr	Irr
autopsy	Irr	Irr
...	Irr	Irr
WTF	Irr	Irr

Have	Irr	Irr
restrict	Irr	Irr
my	Irr	Irr
movement	Irr	Irr
to	Irr	Irr
break	Irr	Irr
COVID-19	Irr	Irr
chain	Irr	Irr
:	Irr	Irr
CRPF	Irr	Irr
DG	Irr	Irr
after	Irr	Irr
doc	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
via	Irr	Irr

The	Irr	Irr
NBA	Irr	Irr
have	Irr	Irr
just	Irr	Irr
suspend	Irr	Irr
the	Irr	Irr
rest	Irr	Irr
of	Irr	Irr
the	Irr	Irr
season	Irr	Irr
until	Irr	Irr
further	Irr	Irr
notice	Irr	Irr
due	Irr	Irr
to	Irr	Irr
the	Irr	Irr
coronavirus	Irr	Irr
pandemic	Irr	Irr
.	Irr	Irr
An	Irr	Irr
NBA	Irr	Irr
player	Irr	Irr
Rudy	Irr	Irr
Gobert	Irr	Irr
on	Irr	Irr
the	Irr	Irr
Utah	Irr	Irr
Jazz	Irr	Irr
have	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
the	Irr	Irr
coronavirus	Irr	Irr
.	Irr	Irr

After	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
,	Irr	Irr
sister	Irr	Irr
develop	Irr	Irr
symptom	Irr	Irr
of	Irr	Irr
the	Irr	Irr
deadly	Irr	Irr
virus	Irr	Irr
.	Irr	Irr

Rifat	Irr	Irr
Chadirji	Irr	Irr
,	Irr	Irr
know	Irr	Irr
a	Irr	Irr
the	Irr	Irr
father	Irr	Irr
of	Irr	Irr
modern	Irr	Irr
Iraqi	Irr	Irr
architecture	Irr	Irr
,	Irr	Irr
die	D-Yes	D-No
in	Irr	Irr
the	Irr	Irr
United	Irr	Irr
Kingdom	Irr	Irr
after	Irr	Irr
contract	Irr	Irr
the	Irr	Irr
novel	Irr	Irr

I	Irr	Irr
cant	Irr	Irr
believe	Irr	Irr
the	Irr	Irr
number	Irr	Irr
of	Irr	Irr
people	Irr	Irr
that	Irr	Irr
have	Irr	Irr
die	D-No	D-No
because	Irr	Irr
of	Irr	Irr
COVID	Irr	Irr
.	Irr	Irr
I	Irr	Irr
know	Irr	Irr
a	Irr	Irr
lot	Irr	Irr
more	Irr	Irr
people	Irr	Irr
have	Irr	Irr
recover	Irr	Irr
but	Irr	Irr
whats	Irr	Irr
happen	Irr	Irr
in	Irr	Irr
the	Irr	Irr
US	Irr	Irr
be	Irr	Irr
terrify	Irr	Irr
.	Irr	Irr
It	Irr	Irr
continue	Irr	Irr
to	Irr	Irr
spread	Irr	Irr
and	Irr	Irr
people	Irr	Irr
continue	Irr	Irr
to	Irr	Irr
die	D-No	D-No
.	Irr	Irr
I	Irr	Irr
would	Irr	Irr
have	Irr	Irr
never	Irr	Irr
think	Irr	Irr
all	Irr	Irr
of	Irr	Irr
this	Irr	Irr
would	Irr	Irr
ever	Irr	Irr
happen	Irr	Irr
.	Irr	Irr

Today	Irr	Irr
be	Irr	Irr
Qingming	Irr	Irr
Festival/Tomb-sweeping	Irr	Irr
Festival	Irr	Irr
,	Irr	Irr
to	Irr	Irr
honor	Irr	Irr
our	Irr	Irr
deceased	Irr	Irr
ancestor	Irr	Irr
and	Irr	Irr
family	Irr	Irr
members.This	Irr	Irr
year	Irr	Irr
,	Irr	Irr
we	Irr	Irr
also	Irr	Irr
pray	Irr	Irr
to	Irr	Irr
who	Irr	Irr
die	D-No	D-No
to	Irr	Irr
against	Irr	Irr
COVID-19	Irr	Irr
.	Irr	Irr

First	Irr	Irr
death	D-Yes	D-No
of	Irr	Irr
at	Irr	Irr
North	Irr	Irr
Manchester	Irr	Irr
Hospital	Irr	Irr
.	Irr	Irr
What	Irr	Irr
a	Irr	Irr
difference	Irr	Irr
week	Irr	Irr
of	Irr	Irr
mingling	Irr	Irr
and	Irr	Irr
travel	Irr	Irr
make	Irr	Irr
in	Irr	Irr
the	Irr	Irr
middle	Irr	Irr
of	Irr	Irr
an	Irr	Irr
epidemic	Irr	Irr
.	Irr	Irr
people	Irr	Irr
in	Irr	Irr
the	Irr	Irr
UK	Irr	Irr
now	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
and	Irr	Irr
death	D-Yes	D-No
while	Irr	Irr
the	Irr	Irr
UK	Irr	Irr
still	Irr	Irr
welcome	Irr	Irr
flight	Irr	Irr
from	Irr	Irr
China	Irr	Irr
and	Irr	Irr
Italy	Irr	Irr
.	Irr	Irr

``	Irr	Irr
You	Irr	Irr
just	Irr	Irr
do	Irr	Irr
n't	Irr	Irr
know	Irr	Irr
who	Irr	Irr
you	Irr	Irr
're	Irr	Irr
next	Irr	Irr
to	Irr	Irr
''	Irr	Irr
:	Irr	Irr
At	Irr	Irr
a	Irr	Irr
nursing	Irr	Irr
home	Irr	Irr
in	Irr	Irr
Kirkland	Irr	Irr
,	Irr	Irr
Wash.	Irr	Irr
,	Irr	Irr
outside	Irr	Irr
Seattle	Irr	Irr
,	Irr	Irr
two	Irr	Irr
people	Irr	Irr
have	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
coronavirus	Irr	Irr
and	Irr	Irr
more	Irr	Irr
than	Irr	Irr
others	Irr	Irr
associate	Irr	Irr
with	Irr	Irr
the	Irr	Irr
facility	Irr	Irr
be	Irr	Irr
sick	Irr	Irr
and	Irr	Irr
be	Irr	Irr
check	Irr	Irr
for	Irr	Irr
the	Irr	Irr
virus	Irr	Irr

Iranian	Irr	Irr
deputy	Irr	Irr
health	Irr	Irr
minister	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
.	Irr	Irr
His	Irr	Irr
symptom	Irr	Irr
be	Irr	Irr
live	Irr	Irr
on	Irr	Irr
TV	Irr	Irr
before	Irr	Irr
he	Irr	Irr
be	Irr	Irr
diagnose	Irr	Irr
.	Irr	Irr
What	Irr	Irr
will	Irr	Irr
now	Irr	Irr
happen	Irr	Irr
to	Irr	Irr
the	Irr	Irr
official	Irr	Irr
next	Irr	Irr
to	Irr	Irr
him	Irr	Irr
and	Irr	Irr
journalist	Irr	Irr
in	Irr	Irr
that	Irr	Irr
room	Irr	Irr
?	Irr	Irr

Nurses	Irr	Irr
Aimee	Irr	Irr
O'Rourke	Irr	Irr
,	Irr	Irr
Areema	Irr	Irr
Nasreen	Irr	Irr
